row_id,subject,session,speed_mean,theta_power,theta_frequency,theta_amp_cv,raw_firing_rate,population_event_rate,active_units,events_per_cycle_mean,events_per_cycle_sd,frac_cycles_ge2,phase_sin,phase_cos,phase_R,phase_entropy8,population_isi_cv,n_ca1_pyramidal,n_theta_cycles,n_phase_events,lfp_source,tma_mean_d4,tma_sd_d4,tma_mean_d5,tma_sd_d5,tma_mean_d6,tma_sd_d6
M01_20240318:29,M01,M01_20240318,10.983458069390155,5.028488984867052e-09,8.08706070287497,0.510374903678894,64.9,60.0,42,7.493827160493828,5.308303535005614,0.8765432098765432,0.1713690544448223,-0.07363528252913329,0.18651945650375928,0.9800216549610831,1.6438622104455323,74,81,596,Best_Ripple_channel_LFP_CA1,0.9524318886319354,0.12750062422139022,0.9712103116008634,0.10859336575972865,0.9829303368542132,0.08915775667242218
M01_20240318:30,M01,M01_20240318,10.797478757650333,5.7618667331832e-09,8.090614886731457,0.5091750025749207,72.7,66.4,44,8.0375,6.061799352700901,0.9125,0.13923464037154387,0.12713562666102896,0.18854642040061564,0.9836669266161898,1.5005903004025793,74,80,647,Best_Ripple_channel_LFP_CA1,0.9612109330516934,0.13711255028851285,0.9809996527184177,0.11694088769443932,0.9903043411479558,0.09865832824312386
M01_20240318:31,M01,M01_20240318,11.121850613284021,6.8039199874833935e-09,8.171912832929566,0.44108009338378906,68.1,63.6,45,7.666666666666667,5.2129646075913465,0.9012345679012346,0.09658480733817527,-0.04692253291484781,0.10737946313749856,0.9900000613310977,1.6004317089102518,74,81,636,Best_Ripple_channel_LFP_CA1,0.9586433152161117,0.1467184049320085,0.9763873883143274,0.12151232064564871,0.9896914031704233,0.10050013346071031
M01_20240318:32,M01,M01_20240318,10.453360377773258,6.016144328250401e-09,8.234126984127045,0.5153347253799438,43.9,40.5,43,5.0,4.553208464047431,0.8072289156626506,0.056002970101480185,-0.09151878455191854,0.10729408458087411,0.991019860277646,1.5684356648702253,74,83,405,Best_Ripple_channel_LFP_CA1,0.9448357005040999,0.1552934031123789,0.9569878531945342,0.13096823350011425,0.966768989617421,0.11379185322159421
M01_20240318:33,M01,M01_20240318,6.075147072405994,9.169116946788146e-09,8.350100603622067,0.4477010667324066,40.7,38.4,36,4.614457831325301,3.608361986671883,0.7951807228915663,0.14445973386568278,0.01451311060066394,0.14518693153259699,0.9904814386363101,1.6728252634505478,74,83,384,Best_Ripple_channel_LFP_CA1,0.8918521930777396,0.16890667201953904,0.9136200719118731,0.1453065696414901,0.9327813026627202,0.12180410979266482
M01_20240318:34,M01,M01_20240318,5.6756417514419155,5.332738002900425e-09,7.8313253012047905,0.47311514616012573,102.5,85.0,46,10.871794871794872,5.701125371611337,0.9615384615384616,0.1745278618554271,0.007168210798733636,0.17467500625413507,0.9863331969001728,1.5416828633834474,74,78,850,Best_Ripple_channel_LFP_CA1,0.9588842225224568,0.12502155693183506,0.9735433542139715,0.11205515817134012,0.9836945519741989,0.09493064383702209
M01_20240318:35,M01,M01_20240318,10.580312021612905,5.240263220577091e-09,8.303677342823262,0.5749256610870361,40.1,37.1,44,4.440476190476191,4.215151072700875,0.7142857142857143,0.13318209352338783,-0.13765276938319204,0.1915352577311412,0.9703995045457579,1.5686201583329356,74,84,371,Best_Ripple_channel_LFP_CA1,0.9013076746136773,0.15867199518138517,0.9158750435198882,0.1402654643724388,0.9330384820510385,0.12148437374759145
M01_20240318:36,M01,M01_20240318,0.9423376819266008,6.062914686711171e-09,8.139067524115571,0.47663751244544983,32.9,32.3,32,3.9876543209876543,3.2306881123086373,0.7901234567901234,0.03514844775244434,-0.0265496667000733,0.04404881588977496,0.988729238417613,1.5557829375495642,74,81,323,Best_Ripple_channel_LFP_CA1,0.9241212143936057,0.149177116511735,0.943186682589048,0.12653253010264254,0.9565711815541438,0.10570345754452429
M01_20240318:37,M01,M01_20240318,10.895838400786218,5.248159456818976e-09,8.205024311182896,0.5563767552375793,85.5,77.2,48,9.358024691358025,6.175169313418274,0.9506172839506173,0.12281898840803154,-0.05519415219804761,0.13465102432003045,0.9880840153746802,1.5422917659981104,74,81,767,Best_Ripple_channel_LFP_CA1,0.9367119810655022,0.1426868500373548,0.9542914905683759,0.12228267609419764,0.966143621063713,0.10227104816402316
M01_20240318:38,M01,M01_20240318,1.1110597448837156,6.135708172972446e-09,8.170585890793097,0.44388866424560547,57.4,47.5,42,5.902439024390244,5.255472764434952,0.8536585365853658,0.1468948409030845,-0.0075106062608370815,0.14708672098577708,0.9872837942189482,1.5804904207986168,74,82,475,Best_Ripple_channel_LFP_CA1,0.9546381571902237,0.15491191210884178,0.9700962516764873,0.1310154871837928,0.9784687570088453,0.11146891700700265
M01_20240318:39,M01,M01_20240318,0.6649477732189175,7.362140674630632e-09,8.226324237560318,0.4635292589664459,40.8,34.1,33,4.158536585365853,3.805355265435259,0.8170731707317073,0.08958678786569335,-0.021613075986795027,0.09215702693611441,0.9937510694055655,1.4060549239555904,74,82,341,Best_Ripple_channel_LFP_CA1,0.9607193335792783,0.15295564401801812,0.9710957475652923,0.12483168205849672,0.9777148288513937,0.10588503325308446
M01_20240318:40,M01,M01_20240318,0.48173550396615034,5.310286324225028e-09,8.289526890416644,0.5211667418479919,39.1,32.7,36,3.9146341463414633,4.823300492637425,0.6097560975609756,0.012875659727694439,-0.003993027675921826,0.013480611389846162,0.9962364267346073,1.775039488381119,74,82,320,Best_Ripple_channel_LFP_CA1,0.9301326974196813,0.14633847460445934,0.943349313972376,0.12684143013654034,0.9570539249755657,0.10737322105384534
M01_20240318:41,M01,M01_20240318,10.854878652195469,4.682791590689027e-09,8.62418831168772,0.4595130681991577,76.3,68.5,46,8.023529411764706,6.315092410793586,0.9058823529411765,0.0866410718708573,0.008246968850623867,0.08703268254026313,0.9956223645022091,1.6596306352044548,74,85,684,Best_Ripple_channel_LFP_CA1,0.9903684536078851,0.15203860241238606,1.0019986908343723,0.13361542246169464,1.0068654887521093,0.11506692266100613
M01_20240318:42,M01,M01_20240318,1.3000271262901588,8.78875675993006e-09,8.051529790660473,0.4503660202026367,28.7,28.2,25,3.5,3.536428864536094,0.7125,0.08324186015669363,-0.06383729801076231,0.1049018965494019,0.9852583628280519,1.4701956721486524,74,80,279,Best_Ripple_channel_LFP_CA1,0.9549891011696261,0.17505194705143587,0.9703662709627101,0.1471089124167758,0.9798633157442355,0.12155938344929755
M01_20240318:43,M01,M01_20240318,11.205848871885046,5.130809506954896e-09,8.396641343462695,0.5845189094543457,84.3,74.3,43,8.797619047619047,5.9874965340025925,0.9404761904761905,0.15663219294864364,-0.0804542597977281,0.17608671666966097,0.9822526236105641,1.7055748064116825,74,84,743,Best_Ripple_channel_LFP_CA1,0.955055731600113,0.12801888277528026,0.9712110809534128,0.10928831053107622,0.9809841068457533,0.09405794647208018
M01_20240318:44,M01,M01_20240318,10.218640810975153,6.184980676674847e-09,8.339952343129372,0.41976502537727356,35.5,33.2,36,4.023809523809524,4.05675456514637,0.5952380952380952,0.12423971403556434,-0.07186877631841651,0.14352918711239673,0.9863893033356217,2.24117404266667,74,84,332,Best_Ripple_channel_LFP_CA1,0.9521670021310156,0.17131643740593316,0.9678348476833907,0.14503512371873584,0.9769441074045487,0.12409979763494249
M01_20240318:45,M01,M01_20240318,11.162739290880706,5.673178977080379e-09,8.103727714748539,0.5327860713005066,87.0,78.7,45,9.675,6.267810067158599,0.95,0.09964452651666754,-0.0007555796599309906,0.09964739116180293,0.9929740630135722,1.4912641176660693,74,80,777,Best_Ripple_channel_LFP_CA1,0.9689556052030364,0.13310357631664008,0.985832533183098,0.11425118246491996,0.9951884503617586,0.09700902343148156
M01_20240318:46,M01,M01_20240318,10.250872529481526,5.962808288427443e-09,8.247217806041832,0.4637831747531891,38.7,36.8,41,4.457831325301205,3.9115251994376856,0.7469879518072289,0.09353454055022714,-0.019249528484384052,0.09549478845891643,0.9923504756935516,1.7087493045772504,74,83,368,Best_Ripple_channel_LFP_CA1,0.9869898025089217,0.14877913593679223,0.9900792348974712,0.12729275943579663,0.9949408448140735,0.10624377037806042
M01_20240318:47,M01,M01_20240318,8.861469329857213,6.0725847817386405e-09,8.572004840661412,0.41594094038009644,44.4,42.9,28,5.035294117647059,4.257897588804914,0.8235294117647058,0.07641331003010683,-0.12222298191003235,0.1441438561185919,0.9885824734179075,1.4831304657491413,74,85,429,Best_Ripple_channel_LFP_CA1,0.9853922110526968,0.12606040429817378,0.994232511250168,0.10965898777492235,1.0010413349265361,0.09180952046057031
M01_20240318:48,M01,M01_20240318,4.237531384727125,4.526247866159514e-09,8.080808080807635,0.42196789383888245,91.0,82.2,41,10.075,5.873723938983889,0.95,0.09966727088285335,0.04128112026383698,0.10787815244744155,0.9942004546534455,1.6100035806440696,74,80,812,Best_Ripple_channel_LFP_CA1,0.9508040573219285,0.1321130978814272,0.9736424747018527,0.11653804975792857,0.9844468311352422,0.09871861633880874
M01_20240318:49,M01,M01_20240318,9.97927633763488,9.264303970065474e-09,8.177104108496751,0.409485399723053,32.8,31.2,37,3.8780487804878048,3.2370930561819207,0.7439024390243902,0.1315448932236182,-0.17400853292967197,0.2181353443748854,0.9762639796198012,1.6815713676748978,74,82,312,Best_Ripple_channel_LFP_CA1,0.9838718630395714,0.14278433819073885,0.9924954953793479,0.12138251923371716,0.9993183971044521,0.09905801948413448
M01_20240318:50,M01,M01_20240318,10.279112160544702,7.2660626195140075e-09,8.34990059642114,0.4485214948654175,64.0,58.3,40,6.976190476190476,5.753942996891303,0.8690476190476191,0.09890768167170365,-0.06876305094071614,0.1204619718763834,0.9916772799849874,1.8576097999220254,74,84,583,Best_Ripple_channel_LFP_CA1,0.945178531410324,0.12114412596756446,0.9621375072066506,0.10496297352780336,0.9736326803895653,0.0901955032045966
M01_20240318:51,M01,M01_20240318,1.6247491866953527,6.618862771431831e-09,8.093525179856268,0.4393531382083893,90.1,78.2,44,9.62962962962963,5.165860152105466,0.9753086419753086,0.12701968707566966,-0.01380982137727587,0.12776819663466063,0.9911668809445008,1.359338971385861,74,81,782,Best_Ripple_channel_LFP_CA1,0.9687160195057672,0.1302900297182216,0.9814100175179541,0.1153609203691853,0.9935367314065131,0.09768472782072188
M01_20240318:52,M01,M01_20240318,11.736917808418701,5.6281241420251756e-09,8.404212231672568,0.45405328273773193,37.8,35.9,40,4.325301204819277,3.985058783221427,0.7590361445783133,0.14081452217483528,-0.07931237411293134,0.16161430117027625,0.9831218550494766,1.7518427245102681,74,83,359,Best_Ripple_channel_LFP_CA1,0.939430044226187,0.17511681496799592,0.954674299999037,0.15421773333819794,0.9667268256703518,0.13275195180290927
M01_20240318:53,M01,M01_20240318,10.988840783617405,5.448638855044401e-09,8.249496981890925,0.46373865008354187,84.2,76.9,48,9.353658536585366,5.285367528058443,0.9634146341463414,0.16813683880819288,-0.050652896024649396,0.17560100352815805,0.9842635283812593,1.3434613966211848,74,82,764,Best_Ripple_channel_LFP_CA1,0.9751494158994393,0.1134770805866642,0.9914247781501883,0.09920905988605172,1.0008524369220224,0.08179528266029103
M01_20240318:54,M01,M01_20240318,19.008877142120625,5.691886714169774e-09,8.179959100204712,0.4686139225959778,35.8,34.5,32,4.1875,3.6874530677124935,0.6625,0.10786882053546455,-0.17327593455032061,0.20410838282147858,0.9756523681620615,2.1029256570200316,74,80,341,Best_Ripple_channel_LFP_CA1,0.9321025486502957,0.14509551659597164,0.9506948910205966,0.12452884006854187,0.9613756741348994,0.10900816864987212
M01_20240318:55,M01,M01_20240318,9.59195812750946,5.680687476502982e-09,8.32664526484764,0.4248262345790863,47.2,46.2,34,5.542168674698795,4.165190256595838,0.8072289156626506,0.02208848503925357,-0.025350671036656308,0.03362376679282222,0.9975717854551188,1.4397310068530382,74,83,458,Best_Ripple_channel_LFP_CA1,0.9813260633046252,0.13983627773323504,0.9972711182319884,0.1168291455300994,1.0028334491231978,0.09926888059276143
M01_20240318:56,M01,M01_20240318,10.712287162925966,4.08927075809202e-09,8.350100603621302,0.41426217555999756,84.0,78.3,43,9.36144578313253,5.006284619265854,0.927710843373494,0.14648446061958373,-0.08230314654423303,0.16802233522389776,0.9833541871428261,1.421050563156636,74,83,776,Best_Ripple_channel_LFP_CA1,0.9456280769682454,0.11785778857364879,0.9668308050804932,0.10512364726031309,0.9801483398312163,0.08922026935284118
M01_20240318:57,M01,M01_20240318,1.0532323718691474,7.246834649887347e-09,8.216432865731822,0.44589126110076904,90.5,75.1,46,9.146341463414634,5.176208515700719,0.9512195121951219,0.13050714854214435,-0.07697060035334138,0.15151431991516554,0.9869562193226739,1.4789400969974766,74,82,751,Best_Ripple_channel_LFP_CA1,0.9813508716204208,0.141264534125169,0.9947195117323882,0.1219290202063349,1.0014061201539424,0.1028910156397315
M01_20240318:58,M01,M01_20240318,0.839473783526261,6.097387749710836e-09,7.821901323705859,0.4335967004299164,66.1,48.0,39,6.153846153846154,5.456027104792623,0.8205128205128205,0.14633442563582622,-0.11869936037035875,0.18842319994761644,0.9816887512706496,1.7308042182808272,74,78,480,Best_Ripple_channel_LFP_CA1,0.9236770725696137,0.15821636734999728,0.941535217047554,0.13310419876634422,0.9570266501834728,0.11279379266211059
M01_20240318:59,M01,M01_20240318,1.2219691181271572,1.1456122225424309e-08,7.925361155698355,0.513795018196106,86.7,69.3,46,8.746835443037975,5.543460814861703,0.9493670886075949,0.10461031794951149,0.009825754624992748,0.10507075747061335,0.9937801741453027,1.622081822803788,74,79,693,Best_Ripple_channel_LFP_CA1,0.9322886940096043,0.15005345838875825,0.9512821534397279,0.12391710276961254,0.9629304028508199,0.10322048910593079
M01_20240318:60,M01,M01_20240318,1.6991789898959855,1.017087220492773e-08,8.196721311475487,0.4740992784500122,36.5,34.0,31,4.036585365853658,3.9391831012239567,0.7560975609756098,0.13229832024646204,-0.013991421486768126,0.1330361056828402,0.9904392502602613,1.5974549336398156,74,82,340,Best_Ripple_channel_LFP_CA1,0.9523039203393452,0.15038146226990823,0.967750047375164,0.12471319956213078,0.9771987445584179,0.10350884510554319
M01_20240318:61,M01,M01_20240318,12.374000307404453,5.336535001197547e-09,8.333333333333393,0.4524507224559784,48.7,46.5,35,5.666666666666667,5.255710224112375,0.7619047619047619,0.1135356845052435,-0.010331775519275499,0.11400481236094769,0.9907526763218244,1.7619940744342348,74,84,465,Best_Ripple_channel_LFP_CA1,0.971018566214187,0.15260711434019272,0.9867357515651292,0.12697464640211975,0.9919677946383969,0.10919816477361152
M01_20240318:62,M01,M01_20240318,9.086386412424705,5.0053010057882526e-09,8.299595141700314,0.47856542468070984,79.8,72.1,42,8.74390243902439,4.840189200489707,0.9878048780487805,0.11179538028680133,-0.02634057681581316,0.1148565759565393,0.9923973827038131,1.4502675060801429,74,82,718,Best_Ripple_channel_LFP_CA1,0.9385763284327643,0.1324156442246676,0.9551069765982796,0.11362920605676534,0.9662567003528716,0.09890611675313254
