domain,entity,view,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,tree_ascending_fraction,occ_L1,occ_L2,occ_L3,occ_L4,occ_L5,occ_L6,occ_L7,occ_L8,occ_L9,occ_L10,occ_L11,occ_L12,subgroup,subject,class
gait,GaCo09_01,B,-7.276271812213799,2.8271007953638914,3.6745821133920136,1.989842193055083,-7.763256433834898,3.8709912832469535,3.263688527833843,-1.3810386570540925,-0.6273942649715883,0.6708866823753058,1.007182214505573,0.6210470949983509,-0.6083466912843138,-0.23176932395776295,0.0,12.094295562126534,8.33606180614415,11.939941230259791,4.106499715299208,-0.11820953811993619,-1.509968854355793,3.03409586038376,-1.4534363370778514,-2.2776919267903684,-2.410444729557639,0.0,control,,
gait,GaCo10_01,A,-6.771574875626687,1.5754079671737056,3.169739361048358,1.6048923204243601,-7.1487101101590715,2.8480998713437153,3.263688527833843,0.27488299408990335,0.1883502229253123,0.6708866823753058,0.1845250604724916,0.04350408734751192,-0.6083466912843138,1.106268400435168,0.0,5.963358305218862,8.33606180614415,8.367604171241203,2.873069684672694,1.8196517425347545,0.798852023864074,2.461912834161024,-1.9170031041662579,-2.2776919267903684,-2.410444729557639,0.0,control,,
gait,GaCo10_01,B,-10.809150368323584,2.6051958268811384,3.6745821133920136,1.6328604073469641,-10.989624633132996,3.073087013442281,4.340576515460497,-1.3810386570540925,1.8198391987191143,3.0975733760116144,-0.1158100909999037,-0.08232134461786933,0.49773820195989316,0.936358848131304,0.0,5.963358305218862,8.33606180614415,11.939941230259791,10.273649868431779,2.7885823828620997,-0.7403618949491708,-1.543368349398126,-0.5263028029010381,-3.2631369484764234,-2.410444729557639,0.0,control,,
gait,GaPt03_01,A,-4.248090192691129,0.19575604648022463,-0.8690026577008777,-0.9660983059074718,-3.61506874902306,-0.19921638725574162,-1.043863422672769,-2.20899948262609,1.8198391987191143,0.99444490819348,-0.1158100909999037,0.09010082149550715,0.49773820195989316,-1.8671487648824565,0.0,-0.1675789516888097,-0.3533702363966595,1.2229300532040293,-0.8272204072068488,-0.11820953811993619,3.1076729020839413,1.889729807938289,-0.9898695699894446,-1.784969415947341,-2.410444729557639,0.0,pd,,
gait,GaPt03_01,B,-2.7339993829297926,0.6076565462812293,-0.8690026577008777,-0.9660983059074718,-2.2323395207524466,0.14611526163227126,-1.043863422672769,-1.3810386570540925,1.8198391987191143,1.6415613598298293,1.464213966746175,1.3064608297135083,0.49773820195989316,0.46910757929567676,0.0,-0.1675789516888097,-0.3533702363966595,1.2229300532040293,-0.8272204072068488,0.8507211022074092,0.029245064457451505,0.1731807292700812,1.7915310325409948,-2.2776919267903684,-1.6192703106656354,0.0,pd,,
gait,GaPt04_01,A,-6.098645626843873,1.2679264909589252,3.169739361048358,1.6048923204243601,-6.5341637864832425,2.7406216511315415,3.263688527833843,1.9308046452338987,0.5962224668737629,0.9135553517389366,1.007182214505573,0.8394960046279423,-0.6083466912843138,2.4443061248280986,0.0,5.963358305218862,8.33606180614415,6.581435641731908,2.873069684672694,2.7885823828620997,0.798852023864074,1.3175467817155528,-0.9898695699894446,-2.2776919267903684,-2.410444729557639,0.0,pd,,
gait,GaPt04_01,B,-4.5845548170825365,1.3266145735577028,2.16005385636105,1.3154295441395834,-4.844161396374716,2.6247841900931888,2.1868005402071904,1.1028438196619015,-0.2777894844443453,0.5322188713103735,1.8298393685386558,1.533744594135686,-0.6083466912843138,1.552280975232811,0.0,12.094295562126534,5.439584458630546,4.795267112222615,0.4062096234196654,1.8196517425347545,0.029245064457451505,0.7453637554928172,0.8643974983641817,-2.2776919267903684,-2.410444729557639,0.0,pd,,
gait,GaPt05_01,A,-3.9116255682997187,-0.4850039589591976,-0.8690026577008777,-0.9660983059074718,-3.3077955871851437,-0.7699561054376395,-1.043863422672769,1.9308046452338987,-0.6273942649715883,-1.2704626725337411,-0.6903642938166595,-0.38954629514715755,0.49773820195989316,0.46910757929567676,0.0,-0.1675789516888097,-0.3533702363966595,-0.5632384763052639,-0.8272204072068488,1.8196517425347545,1.568458983270696,2.461912834161024,-0.9898695699894446,-1.784969415947341,-2.410444729557639,0.0,pd,,
gait,GaPt05_01,B,-5.089251753669648,0.9185493590202773,0.1406828469864306,0.41244183866477335,-4.690524815455758,1.2315657734980352,0.033024564953884096,0.27488299408990335,-0.6273942649715883,0.023770230738956507,-0.22680351654404982,-0.10312600267782998,-0.6083466912843138,0.2142432508398803,0.0,5.963358305218862,2.5431071111169428,1.2229300532040293,-0.8272204072068488,3.757513023189446,0.798852023864074,1.3175467817155528,-0.9898695699894446,-1.784969415947341,-2.410444729557639,0.0,pd,,
gait,GaPt06_01,A,-4.5845548170825365,-0.6034310708226475,-0.8690026577008777,-0.9660983059074718,-3.922341910860973,-0.869243748527677,-1.043863422672769,-0.5530778314820943,-0.13794757223344795,-0.2997879950792177,1.6927298428664757,1.533744594135686,-0.6083466912843138,-0.6777818987554067,0.0,-0.1675789516888097,-0.3533702363966595,-0.5632384763052639,0.4062096234196654,1.8196517425347545,0.029245064457451505,3.03409586038376,0.4008307312757749,-3.2631369484764234,-2.410444729557639,0.0,pd,,
gait,GaPt06_01,B,-5.425716378061056,0.4114553955599121,-0.8690026577008777,-0.9660983059074718,-4.690524815455758,-0.018377053684294757,-1.043863422672769,0.27488299408990335,0.1883502229253123,-0.6233462208973923,0.45874411181685204,0.5390799639282838,-1.7144315845285205,-0.018458962098020476,0.0,-0.1675789516888097,-0.3533702363966595,-0.5632384763052639,2.873069684672694,-0.11820953811993619,2.3380659426773183,2.461912834161024,-1.4534363370778514,-2.2776919267903684,-2.410444729557639,0.0,pd,,
gait,GaPt07_01,A,-6.266877939039575,0.3789676468368189,1.6552111040173945,0.7525757565041945,-6.226890624645329,1.1844634177230386,3.263688527833843,1.1028438196619015,1.1206296376646276,1.3642257376999656,-0.14453780114074138,0.1133778139208129,1.6038230952040997,2.221299837429277,0.0,-0.1675789516888097,2.5431071111169428,3.0090985827133223,5.339929745925723,1.8196517425347545,2.3380659426773183,0.7453637554928172,-0.06273603581263132,-3.2631369484764234,-2.410444729557639,0.0,pd,,
gait,GaPt07_01,B,-1.388140885364158,-1.0914307337254932,-0.8690026577008777,-0.9660983059074718,-1.0032468734007878,-1.2783758771083646,-1.043863422672769,-0.5530778314820943,0.8409458132428335,-0.688057866061027,-0.8527383076561773,-0.7904789446511077,-1.7144315845285205,-0.8717004095369909,0.0,-0.1675789516888097,-0.3533702363966595,-0.5632384763052639,-0.8272204072068488,-1.0871401784472814,1.568458983270696,1.3175467817155528,-0.5263028029010381,0.1859206274247687,-2.410444729557639,0.0,pd,,
gait,GaPt08_01,A,-4.752787129278238,0.49069062239831657,-0.8690026577008777,-0.9660983059074718,-4.075978491779928,0.04805265821782996,-1.043863422672769,0.27488299408990335,0.1883502229253123,0.6708866823753058,2.18240672026712,2.256350217574473,0.49773820195989316,0.46910757929567676,0.0,-0.1675789516888097,-0.3533702363966595,1.2229300532040293,0.4062096234196654,0.8507211022074092,0.798852023864074,1.889729807938289,0.4008307312757749,-2.7704144376333963,-2.410444729557639,0.0,pd,,
gait,GaPt08_01,B,-5.089251753669648,1.028002988079147,-0.8690026577008777,-0.9660983059074718,-4.383251653617845,0.4985278707949512,-1.043863422672769,1.1028438196619015,-0.9769990454988318,-0.02245237294935397,1.4185107915221151,1.2315070616344699,-0.6083466912843138,0.6602558256375246,0.0,-0.1675789516888097,-0.3533702363966595,1.2229300532040293,0.4062096234196654,2.7885823828620997,0.029245064457451505,1.3175467817155528,-0.06273603581263132,-2.2776919267903684,-2.410444729557639,0.0,pd,,
gait,GaPt09_01,A,-6.43511025123528,2.0684339095451674,4.179424865735669,1.835573775335227,-7.1487101101590715,3.582683038515743,4.340576515460497,1.9308046452338987,1.2080308327964386,1.6415613598298293,0.7329631631612126,0.5432433737604138,-0.6083466912843138,2.4443061248280986,0.0,5.963358305218862,11.23253915365775,10.153772700750496,4.106499715299208,0.8507211022074092,0.798852023864074,0.7453637554928172,-0.5263028029010381,-2.2776919267903684,-2.410444729557639,0.0,pd,,
gait,GaPt09_01,B,-7.949201060996616,1.3092772578347625,1.6552111040173945,1.020189551607028,-7.763256433834898,1.9664485279438635,2.1868005402071904,0.27488299408990335,1.8198391987191143,2.2886778114661785,0.1845250604724916,0.09736820205069951,-0.6083466912843138,0.2142432508398803,0.0,-0.1675789516888097,8.33606180614415,4.795267112222615,6.573359776552237,-0.11820953811993619,0.798852023864074,2.461912834161024,-1.4534363370778514,-3.2631369484764234,-2.410444729557639,0.0,pd,,
gait,GaPt12_01,A,-7.780968748800912,0.8072349284146252,4.179424865735669,1.835573775335227,-8.377802757510727,2.6096659952385313,4.340576515460497,1.1028438196619015,0.4214200766101414,0.8095544934402381,0.1845250604724916,0.1093380053180738,-0.6083466912843138,1.552280975232811,0.0,5.963358305218862,11.23253915365775,8.367604171241203,5.339929745925723,0.8507211022074092,3.1076729020839413,1.3175467817155528,-1.4534363370778514,-3.2631369484764234,-2.410444729557639,0.0,pd,,
gait,GaPt12_01,B,-7.780968748800912,1.3460675504994664,6.198795875110286,2.1695617986033215,-8.992349081186557,3.5826830385157415,6.494352490713804,1.1028438196619015,1.8198391987191143,2.4735682262194203,0.5958536374890323,0.13627006266966715,-0.6083466912843138,1.552280975232811,0.0,12.094295562126534,14.129016501171355,11.939941230259791,5.339929745925723,1.8196517425347545,2.3380659426773183,-0.39900229695265443,0.4008307312757749,-3.755859459319451,-2.410444729557639,0.0,pd,,
gait,GaPt13_01,A,-5.59394869025676,0.6724960117007258,1.1503683516737415,0.9405993734264544,-5.458707720050541,1.4474263542048265,1.1099125525805371,-0.5530778314820943,-0.13794757223344795,0.08848187590259203,1.1442917401777533,1.2015825534660327,-0.6083466912843138,1.106268400435168,0.0,-0.1675789516888097,5.439584458630546,3.0090985827133223,2.873069684672694,0.8507211022074092,2.3380659426773183,1.3175467817155528,-0.9898695699894446,-2.2776919267903684,-2.410444729557639,0.0,pd,,
gait,GaPt13_01,B,-6.771574875626687,-0.8333563531265659,1.1503683516737415,0.9405993734264544,-6.5341637864832425,-0.018377053684294757,1.1099125525805371,0.27488299408990335,0.1883502229253123,-0.2997879950792177,-0.36391304221623005,-0.4921446088675137,-0.6083466912843138,0.2142432508398803,0.0,-0.1675789516888097,-0.3533702363966595,3.0090985827133223,2.873069684672694,3.757513023189446,3.1076729020839413,1.889729807938289,-0.9898695699894446,-3.755859459319451,-2.410444729557639,0.0,pd,,
gait,GaPt14_01,A,-5.930413314648168,1.361160221724162,3.169739361048358,2.5777677075450227,-6.3805272055642845,1.8620898016689782,3.263688527833843,0.27488299408990335,0.1883502229253123,0.6708866823753058,0.45874411181685204,0.2948699559623852,-0.6083466912843138,1.106268400435168,0.0,-0.1675789516888097,5.439584458630546,3.0090985827133223,2.873069684672694,1.8196517425347545,4.646886820897185,2.461912834161024,-2.380569871254665,-1.784969415947341,-2.410444729557639,0.0,pd,,
gait,GaPt14_01,B,-5.25748406586535,-0.123125357865955,0.6455255993300861,0.5481147744540757,-4.99779797729367,0.7651887751796683,1.1099125525805371,1.1028438196619015,-0.2777894844443453,-0.5771236172090815,-0.6903642938166595,-0.5901829975336321,0.49773820195989316,0.46910757929567676,0.0,5.963358305218862,2.5431071111169428,3.0090985827133223,0.4062096234196654,-1.0871401784472814,3.877279861490564,1.889729807938289,-0.06273603581263132,-3.2631369484764234,-2.410444729557639,0.0,pd,,
cardiorespiratory,f1y01,A,-0.715211636581344,1.3719207833739138,0.1406828469864306,-0.012749466240508704,-0.6959737115628714,1.5006876177712638,1.1099125525805371,-0.5530778314820943,0.8409458132428335,2.418101101793448,-0.08969399087186956,-0.1554938919725952,-0.6083466912843138,-0.23176932395776295,0.0,-0.1675789516888097,-0.3533702363966595,3.0090985827133223,1.6396396540461797,-1.0871401784472814,0.798852023864074,-0.9711853231753902,-0.06273603581263132,-0.7995243942612861,0.7542529460103772,0.0,,,
cardiorespiratory,f1y01,B,0.7988791731799926,-2.5696409611569573,-0.8690026577008777,-0.9660983059074718,0.9940286785456521,-2.5176867676963806,-1.043863422672769,0.27488299408990335,-3.074627728662291,-2.2411373499882647,-1.0494606705771319,-0.7195708709476375,-0.6083466912843138,-1.5698070483506938,0.0,-0.1675789516888097,-0.3533702363966595,-0.5632384763052639,-0.8272204072068488,-1.0871401784472814,-1.509968854355793,-0.39900229695265443,2.2550977996294015,0.1859206274247687,-1.6192703106656354,0.0,,,
cardiorespiratory,f1y02,A,1.3035761097671048,-0.5409131981777303,-0.8690026577008777,-0.9660983059074718,1.4549384213025234,-0.8168296338182505,-1.043863422672769,0.27488299408990335,-1.4431387528684894,-0.6233462208973923,-0.5467257431124704,-0.6810965033025033,0.49773820195989316,-1.3998974960468298,0.0,-0.1675789516888097,-0.3533702363966595,-0.5632384763052639,0.4062096234196654,-1.0871401784472814,-1.509968854355793,-0.9711853231753902,0.4008307312757749,1.1713656491108242,-0.03692147288162684,0.0,,,
cardiorespiratory,f1y02,B,1.6400407341585153,-1.4651209436332273,-0.8690026577008777,-0.9660983059074718,1.7622115831404397,-1.5916725505115046,-1.043863422672769,-1.3810386570540925,-0.6273942649715883,-0.7851253338064794,-0.8340028445208486,-0.8284390816175705,0.49773820195989316,-1.8671487648824565,0.0,-0.1675789516888097,-0.3533702363966595,-0.5632384763052639,-0.8272204072068488,-1.0871401784472814,-0.7403618949491708,-0.9711853231753902,0.8643974983641817,0.1859206274247687,0.7542529460103772,0.0,,,
cardiorespiratory,f1y03,A,0.2941822365928804,1.448913983661099,-0.3641599053572222,-0.27682823362134923,0.379482354869826,1.3953609293324778,0.033024564953884096,-1.3810386570540925,1.8198391987191143,2.126898698557091,0.32163458614467183,0.41157553781928996,-0.6083466912843138,-1.12379447355305,0.0,5.963358305218862,2.5431071111169428,-0.5632384763052639,-0.8272204072068488,-1.0871401784472814,0.029245064457451505,-0.9711853231753902,-0.06273603581263132,0.1859206274247687,0.7542529460103772,0.0,,,
cardiorespiratory,f1y03,B,0.46241454878858923,-0.39218982717722795,-0.8690026577008777,-0.9660983059074718,0.6867555167077424,-0.6921420285334804,-1.043863422672769,0.27488299408990335,-1.4431387528684894,-0.6233462208973923,1.5556203171942953,1.4738955777988116,-0.6083466912843138,-0.23176932395776295,0.0,-0.1675789516888097,-0.3533702363966595,-0.5632384763052639,-0.8272204072068488,-0.11820953811993619,0.029245064457451505,-0.9711853231753902,0.4008307312757749,0.1859206274247687,-0.03692147288162684,0.0,,,
cardiorespiratory,f1y04,A,0.12594992439717873,0.17504227924011895,-0.8690026577008777,-0.9660983059074718,0.379482354869826,-0.21658252155070842,-1.043863422672769,0.27488299408990335,0.1883502229253123,-0.6233462208973923,0.1845250604724916,0.4848905828319609,-0.6083466912843138,-0.23176932395776295,0.0,-0.1675789516888097,-0.3533702363966595,-0.5632384763052639,-0.8272204072068488,-1.0871401784472814,1.568458983270696,0.7453637554928172,-1.4534363370778514,-0.7995243942612861,1.5454273649023818,0.0,,,
cardiorespiratory,f1y04,B,0.6306468609842909,-0.08769365682106503,-0.8690026577008777,-0.9660983059074718,0.8403920976266972,-0.4368566752989503,-1.043863422672769,0.27488299408990335,1.0040947108222136,-0.2997879950792177,1.966948894210836,1.7641633070326526,-0.6083466912843138,-1.12379447355305,0.0,-0.1675789516888097,-0.3533702363966595,-0.5632384763052639,-0.8272204072068488,0.8507211022074092,-1.509968854355793,-0.39900229695265443,0.4008307312757749,-0.30680188341825837,0.7542529460103772,0.0,,,
cardiorespiratory,f1y05,A,1.6400407341585153,-0.6728076072775983,-0.8690026577008777,-0.9660983059074718,1.7622115831404397,-0.9274080715612784,-1.043863422672769,-0.5530778314820943,-0.13794757223344795,-0.688057866061027,-0.6381320935605905,-0.695631264412887,-0.6083466912843138,-1.12379447355305,0.0,-0.1675789516888097,-0.3533702363966595,-0.5632384763052639,-0.8272204072068488,-0.11820953811993619,-1.509968854355793,-0.39900229695265443,-0.06273603581263132,0.1859206274247687,1.5454273649023818,0.0,,,
cardiorespiratory,f1y05,B,1.1353437975714031,-1.6765615223792245,-0.8690026577008777,-0.9660983059074718,1.3013018403835686,-1.7689413902809794,-1.043863422672769,1.1028438196619015,-0.9769990454988318,-1.409130483598673,-0.3281453398669658,-0.1278462485561045,-1.7144315845285205,-0.018458962098020476,0.0,-0.1675789516888097,-0.3533702363966595,-0.5632384763052639,-0.8272204072068488,-1.0871401784472814,-1.509968854355793,0.7453637554928172,0.4008307312757749,0.1859206274247687,-0.03692147288162684,0.0,,,
cardiorespiratory,f1y06,A,0.2941822365928804,1.448913983661098,-0.8690026577008777,-0.9660983059074718,0.5331189357887809,0.8514137939963867,-1.043863422672769,-1.3810386570540925,0.5962224668737629,1.6415613598298293,0.006282677098657136,0.09527348647890894,1.6038230952040997,-1.7036108207899872,0.0,-0.1675789516888097,-0.3533702363966595,-0.5632384763052639,0.4062096234196654,0.8507211022074092,-0.7403618949491708,-0.9711853231753902,-0.5263028029010381,-0.7995243942612861,2.3366017837943858,0.0,,,
cardiorespiratory,f1y06,B,-1.388140885364158,3.225439621496778,0.1406828469864306,-0.012749466240508704,-1.310520035238704,3.022323891282116,1.1099125525805371,0.27488299408990335,0.1883502229253123,3.259352488920702,0.006282677098657136,-0.05614452485338416,1.6038230952040997,0.7494583405970529,0.0,-0.1675789516888097,5.439584458630546,4.795267112222615,-0.8272204072068488,-0.11820953811993619,-1.509968854355793,-0.9711853231753902,0.8643974983641817,-1.784969415947341,1.5454273649023818,0.0,,,
cardiorespiratory,f1y07,A,-0.8834439487770457,1.5145488504070301,-0.3641599053572222,-0.27682823362134923,-0.6959737115628714,1.3445204015741163,0.033024564953884096,0.27488299408990335,1.0040947108222136,1.3180031340116551,-1.2649184966334153,-1.3112211467350245,0.49773820195989316,0.46910757929567676,0.0,-0.1675789516888097,2.5431071111169428,1.2229300532040293,-0.8272204072068488,-0.11820953811993619,0.798852023864074,0.1731807292700812,-1.9170031041662579,0.6786431382677964,-0.03692147288162684,0.0,,,
cardiorespiratory,f1y07,B,-1.7246055097555684,2.0370757081090964,-0.8690026577008777,-0.9660983059074718,-1.310520035238704,1.3445204015741157,-1.043863422672769,-0.5530778314820943,1.8198391987191143,2.029831230811639,0.8700726888333928,0.8260299759521456,-0.6083466912843138,0.2142432508398803,0.0,-0.1675789516888097,-0.3533702363966595,1.2229300532040293,-0.8272204072068488,1.8196517425347545,0.029245064457451505,-0.39900229695265443,-0.5263028029010381,-1.2922469051043135,0.7542529460103772,0.0,,,
cardiorespiratory,f1y08,A,1.4718084219628136,-1.6462085929406398,-0.8690026577008777,-0.9660983059074718,1.6085750022214849,-1.7434939164938104,-1.043863422672769,-0.5530778314820943,-0.13794757223344795,-0.688057866061027,-1.6958341487459818,-1.565151973192906,0.49773820195989316,-1.3998974960468298,0.0,-0.1675789516888097,-0.3533702363966595,-0.5632384763052639,-0.8272204072068488,-1.0871401784472814,-0.7403618949491708,-0.9711853231753902,0.8643974983641817,0.6786431382677964,-0.03692147288162684,0.0,,,
